source,data,target,stato,codice_regione,denominazione_provincia,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,,,,,,,,,,,,,,,,,,,,,,
,05/10/2020,1 wk ahead cum death,US,31,Limestone County,45.253783,-69.445469,1829,1829,267,47,,,188538,1600,,,,,,,27947,27401,732,0,,,,,,22128,,0,216485,2332,,,,,216485,2332,328306,6180
,05/10/2020,1 wk ahead cum death,US,30,Limestone County,112.729553,-28.6859,9180,9180,1156,47,,320,2928583,22814,,,2883885,,153,,212649,202956,1646,0,,,,,247654,192958,,0,3141232,24460,,,,,,0,3131539,24240
,05/10/2020,1 wk ahead cum death,US,32,Limestone County,113.729553,-27.6859,,,3628,0,,1137,6040571,80371,,,,,,,790060,790060,4230,0,39953,14025,,,,701583,,0,6830631,84601,432509,156973,,,,0,6830631,84601
,05/10/2020,1 wk ahead cum death,US,39,Limestone County,114.729553,-26.6859,4275,4275,246,55,968,89,828250,10492,,,,385,,,84644,84644,1354,0,,2833,,2687,,62401,,0,912894,11846,,47303,,24447,912894,11846,1203445,17951
,05/10/2020,1 wk ahead cum death,US,40,Limestone County,115.729553,-25.6859,19390,19390,943,91,,208,2089271,17689,,,,,97,301,157905,148933,1256,0,,,,,176851,18447,2238204,18694,2238204,18694,,,,,,0,,0
,05/10/2020,1 wk ahead cum death,US,33,Limestone County,116.729553,-24.6859,,,,0,,,20434,0,,,,,,34,1324,,0,0,,,,,,1286,,0,21758,0,,,,,,0,21792,0
,05/10/2020,1 wk ahead cum death,US,35,Limestone County,117.729553,-23.6859,,,0,0,,,169322,729,,,,,,,1857,1857,11,0,,,,,,1651,,0,171179,740,,,,,171179,740,,0
,05/10/2020,1 wk ahead cum death,US,36,coffee county,118.729553,-22.6859,7762,7762,264,29,,,1945386,20833,,,,,30,,92560,92560,642,0,,,,,,,2037946,21475,2037946,21475,,,,,,0,,0
,05/10/2020,1 wk ahead cum death,US,37,Henry County,119.729553,-21.6859,8319,8319,870,120,1270,232,1530306,11644,,,,,,208,155602,147560,2971,0,,,,,,117865,,0,1685908,14615,,,,,1677866,14386,,0
,05/10/2020,1 wk ahead cum death,US,34,Limestone County,120.729553,-20.6859,,,173,0,,60,610093,10177,,,,,27,,17913,17310,206,0,,,,,,13086,,0,628006,10383,17917,,,,,0,627403,10358
,05/10/2020,1 wk ahead cum death,US,38,Shelby county,121.729553,-19.6859,323,323,54,6,,,103176,0,,,182188,,,,7455,6338,120,0,,,,,6217,5807,,0,110631,120,,,,,109402,0,188406,0
,05/10/2020,1 wk ahead cum death,US,41,coffee county,122.729553,-18.6859,,,51,0,,,482894,1719,,,483521,,6,,10176,10176,180,0,,,,,9256,5734,,0,493070,1899,,,,,,0,493070,1899
,05/10/2020,1 wk ahead cum death,US,42,Henry County,123.729553,-17.6859,17989,17989,816,0,1884,,1052552,10506,,,,1063,,,163465,143900,1490,0,,,,,,71240,,0,1196452,11742,,,59957,,,0,1196452,11742
,05/10/2020,1 wk ahead cum death,US,43,Limestone County,124.729553,-16.6859,5805,5805,546,0,,237,1025546,0,,,1025546,723,102,,90145,85980,0,0,,3300,,4591,,81563,,0,1111526,0,,21856,,25538,,0,1111526,0
,05/10/2020,1 wk ahead cum death,US,44,Shelby county,125.729553,-15.6859,,,,0,,,1616,0,,,,,,,0,0,0,0,,,,,,,,0,1616,0,,,,,,0,1616,0
,05/10/2020,1 wk ahead cum death,US,74,coffee county,126.729553,-14.6859,20199,20199,706,28,,155,1324198,11699,,,,,70,,224084,219247,683,0,,,,,,36723,,0,1543445,12350,300333,,,,1543445,12350,,0
,05/10/2020,1 wk ahead cum death,US,46,Henry County,127.729553,-13.6859,,,3186,0,,742,14897891,109068,,,,,,,838606,838606,3806,0,,,,,,,,0,15736497,112874,,,,,,0,15736497,112874
,05/10/2020,1 wk ahead cum death,US,47,Limestone County,128.729553,-12.6859,7834,7834,356,63,,,914437,9322,160046,,,,,,75785,70559,863,0,12116,,,,,6756,1496198,18897,1496198,18897,172162,,,,984996,10133,,0
,05/10/2020,1 wk ahead cum death,US,48,Shelby county,129.729553,-11.6859,11845,11845,134,0,,,1736501,16991,,,,,,,60038,57598,290,0,,,,,,9522,,0,1796539,17281,,,,,,0,1794099,17257
,05/10/2020,1 wk ahead cum death,US,49,coffee county,130.729553,-10.6859,,,99,0,,27,406382,5331,,,,,13,,15843,,78,0,,,,,,12456,422225,5409,422225,5409,,,,,227401,2423,,0
,05/10/2020,1 wk ahead cum death,US,50,Henry County,131.729553,-9.6859,,,104,0,,21,282540,2720,,,,,,,21827,20748,145,0,,,,,,11236,,0,304367,2865,,,,,304367,2865,,0
,05/10/2020,1 wk ahead cum death,US,51,Limestone County,132.729553,-8.6859,46201,46201,2143,196,,,4789241,25496,487730,475588,6895066,,,4176,728921,708095,2908,0,51923,,50676,,938197,,,0,5518162,28404,539844,,526404,,5525411,28426,7876609,48343
,05/10/2020,1 wk ahead cum death,US,53,Shelby county,133.729553,-7.6859,29510,29510,1717,124,5482,,2783597,27883,,,2804761,,,,329032,329032,1625,0,26291,,,,307868,,,0,3112629,29508,308749,,,,,0,3112629,29508
,05/10/2020,1 wk ahead cum death,US,80,coffee county,134.729553,-6.6859,,,55,0,,14,51506,369,,,,,,,2989,2982,55,0,3,7,,,,2072,,0,54495,424,192,16,,,54488,422,54477,422
,05/10/2020,1 wk ahead cum death,US,52,Henry County,135.729553,-5.6859,900,900,111,6,,32,295153,0,,,,,18,,13333,13146,101,0,,,,,13021,10604,443992,3903,443992,3903,,,,,308090,0,,0
,05/10/2020,1 wk ahead cum death,US,55,Limestone County,136.729553,-4.6859,,,461,0,,104,715614,4722,,58074,,,38,,93187,93187,1042,0,,,3569,4263,,75113,,0,808801,5764,,,61682,40536,810428,5770,,0
,05/10/2020,1 wk ahead cum death,US,57,Shelby county,137.729553,-3.6859,1997,1997,191,25,474,41,285049,1941,,,,,,,46426,41740,673,0,,,,,,23678,,0,326789,2461,,,,,326789,2461,,0
,05/10/2020,1 wk ahead cum death,US,56,coffee county,138.729553,-2.6859,,,1812,0,,395,5863861,68781,,,,,153,,316556,313518,3117,0,,,,,,,,0,6180417,71898,,,,,,0,6177379,71599
NotreDame-mobility,05/10/2020,1 wk ahead cum death,US,58,Henry County,139.729553,-1.6859,13648,13648,1187,111,2720,357,1331943,10229,,,,,116,,131493,,1816,0,,,,,134014,101184,,0,2353729,30473,,,,,1463436,12045,2353729,30473
,05/10/2020,1 wk ahead cum death,US,3,Limestone County,140.729553,-0.6859,3185,3185,469,64,877,119,494382,8936,,,,271,34,,65807,,1855,0,,,,,,2275,,0,560189,10791,,,,,560189,10791,,0
,05/10/2020,1 wk ahead cum death,US,4,Shelby county,,,6033,6033,679,219,1571,172,1457629,23846,,,,,,,78456,67635,1001,0,,,,,,13417,,0,1525264,24651,78322,29238,,,,0,1525264,24651
,05/10/2020,1 wk ahead cum death,US,6,coffee county,63.588753,-154.493062,,,582,0,,,2276681,9615,,,,,78,,173406,170878,257,0,,,,,,157873,,0,2450087,9872,,,,,2447559,9872,,0
,05/10/2020,1 wk ahead cum death,US,7,Henry County,32.318231,-86.902298,12846,12846,500,16,,88,2245381,18833,,,,,28,,137701,135011,765,0,,,,,176443,116364,,0,4601434,59918,,,122441,147155,2380392,19567,4601434,59918
,05/10/2020,1 wk ahead cum death,US,8,Limestone County,35.20105,-91.831833,15956,15956,391,58,,96,1577208,10334,,126269,,,,,130159,130159,734,0,,,12358,,156068,7704,,0,2829423,27120,,,138627,,1707367,11068,2829423,27120
,05/10/2020,1 wk ahead cum death,US,10,Shelby county,34.048928,-111.093731,460,460,7,1,,5,485386,8410,10015,,483143,,0,,5666,5075,27,0,530,,,,7005,4933,,0,491052,8437,10559,,,,,0,490461,8437
,05/10/2020,1 wk ahead cum death,US,11,coffee county,36.778261,-119.417932,,,862,0,,220,3817200,41853,,,3817200,,85,,147816,133134,1323,0,,,,,184064,99521,,0,3965016,43176,303491,,,,,0,4001264,43498
,05/10/2020,1 wk ahead cum death,US,12,Henry County,39.550051,-105.782067,8251,8251,471,64,2267,133,1434230,15593,,,,,,,109312,109312,1390,0,,,,,,97715,2256165,31971,2256165,31971,,,,,1543542,16983,,0
,05/10/2020,1 wk ahead cum death,US,13,Limestone County,41.603221,-73.087749,,,1303,0,,,1260455,10472,75405,71709,1839237,,,,139164,139164,2008,0,4042,3722,3618,,158050,,,0,2000979,21589,79581,18390,68411,12459,1399619,12480,2000979,21589
,05/10/2020,1 wk ahead cum death,US,14,Shelby county,38.905985,-77.033418,4,4,,0,,,15121,0,,,,,,,75,75,0,0,,,,,,29,,0,15196,0,,,,,15196,0,20709,0
,05/10/2020,1 wk ahead cum death,US,15,coffee county,38.910832,-75.52767,6053,6053,627,0,,130,704655,0,,,,,64,,103681,94506,862,0,95,,,,,90577,,0,808336,862,40048,66989,,,,0,796968,0
,05/10/2020,1 wk ahead cum death,US,17,Henry County,27.664827,-81.515754,868,868,266,17,,,369347,4359,,,,,,,17399,17399,722,0,,,,,,10863,,0,386746,5081,,,,,,0,386746,5081
,05/10/2020,1 wk ahead cum death,US,18,Limestone County,32.157435,-82.907123,,,1065,0,,299,3083854,40296,,,,,,,227431,220965,2034,0,,,,,,192644,,0,3311285,42330,,8219,,,,0,3304819,42099
,05/10/2020,1 wk ahead cum death,US,19,Shelby county,141.729553,0.3141,1037,1037,202,21,245,39,229156,1133,9655,,,,,,26040,26040,656,0,485,,,,,21755,670039,8833,670039,8833,10140,,,,255196,1789,695621,9157
,05/10/2020,1 wk ahead cum death,US,20,coffee county,19.898682,-155.665857,2481,2481,293,13,,,444408,3674,,,,,,,50059,50059,663,0,,,,,,35456,,0,494467,4337,,,,,494780,4337,696252,8563
,05/10/2020,1 wk ahead cum death,US,21,Henry County,41.878003,-93.097702,747,747,14,0,238,,278750,0,,,,,,,8878,8878,0,0,,,,,,7898,,0,482118,0,32172,,31384,,287628,0,482118,0
,05/10/2020,1 wk ahead cum death,US,22,Limestone County,44.068202,-114.742041,23821,23821,666,58,,150,3666975,35456,,,,,53,,212013,212013,865,0,,,,,,35247,,0,3878988,36321,,,,,,0,3878988,36321
,05/10/2020,1 wk ahead cum death,US,23,Shelby county,40.633125,-89.398528,3652,3652,119,27,,,942189,8242,,,,,,,31756,31756,384,0,,,,,,18045,,0,973945,8626,,,,,,0,973945,8626
,05/10/2020,1 wk ahead cum death,US,24,coffee county,40.551217,-85.602364,,,502,0,,127,645641,5270,,,,,63,,84593,84593,766,0,,,,,,2270,,0,730234,6036,,,,,728864,6356,1119083,17916
,05/10/2020,1 wk ahead cum death,US,26,Henry County,39.011902,-98.484246,89995,89995,779,0,,168,11315044,137708,,,,,78,,471696,471696,1592,0,,,,,,77432,11786740,139300,11786740,139300,,,,,,0,,0
,05/10/2020,1 wk ahead cum death,US,27,Limestone County,37.839333,-84.270018,16301,16301,849,101,3413,240,3371860,46392,,,,,118,,166102,156480,1840,0,,,,,,141642,,0,3537962,48232,,,,,,0,3528340,48126
,05/10/2020,1 wk ahead cum death,US,28,Shelby county,31.244823,-92.145024,7124,7124,749,102,,265,1224883,15577,,,1224883,,,8256,97088,97088,1524,0,4185,,,,108540,82482,,0,1321971,17101,80939,,,,,0,1336562,17571
,05/10/2020,1 wk ahead cum death,US,29,coffee county,142.729553,1.3141,2741,2741,212,14,,49,694145,5883,,,694145,,18,,36526,34685,410,0,,,,,,5870,,0,730671,6293,,,,,728830,6268,,0
,05/10/2020,1 wk ahead cum death,US,30,Henry County,39.045755,-76.641271,,,734,0,,,1999765,14662,,,,,92,,169308,163321,1380,0,,,,,,137139,,0,2169073,16042,,,,,2163086,15920,3276114,36000
,05/10/2020,1 wk ahead cum death,US,31,Limestone County,45.253783,-69.445469,,,354,0,,55,305972,0,,,303412,,29,,52892,26326,598,0,26566,,,,7002,23603,,0,358864,598,,,,,,0,310546,0
,05/10/2020,1 wk ahead cum death,US,32,Shelby county,143.729553,2.3141,2902,2902,112,13,,10,341767,3498,,,828293,,6,,26294,26294,249,0,,,,,36345,2422,864638,5209,864638,5209,,,,,368061,3747,,0
,05/10/2020,1 wk ahead cum death,US,33,coffee county,144.729553,3.3141,9519,9519,748,44,,193,1296892,21008,66398,,1250899,,99,,155676,150033,921,0,7573,12054,,,196026,77102,,0,1452568,21929,73971,65448,,,,0,1446925,21822
,05/10/2020,1 wk ahead cum death,US,34,Henry County,145.729553,4.3141,1782,1782,267,65,,,186938,2088,,,,,,,27215,26711,804,0,,,,,,21750,,0,214153,2862,,,,,214153,2862,322126,5864
,05/10/2020,1 wk ahead cum death,US,36,Limestone County,146.729553,5.3141,9133,9133,1186,39,,315,2905769,25363,,,2861272,,153,,211003,201530,1556,0,,,,,246027,191651,,0,3116772,26919,,,,,,0,3107299,26790
,05/10/2020,1 wk ahead cum death,US,37,Shelby county,147.729553,6.3141,,,3593,0,,1138,5960200,38888,,,,,,,785830,785830,4036,0,39452,13493,,,,698481,,0,6746030,42924,429145,148723,,,,0,6746030,42924
,05/10/2020,1 wk ahead cum death,US,38,coffee county,148.729553,7.3141,4220,4220,261,53,957,86,817758,7683,,,,380,,,83290,83290,1343,0,,2727,,2589,,61326,,0,901048,9026,,45157,,23582,901048,9026,1185494,14332
,05/10/2020,1 wk ahead cum death,US,39,Henry County,149.729553,8.3141,19299,19299,963,88,,205,2071582,28747,,,,,87,312,156649,147928,1114,0,,,,,176851,18336,2219510,29718,2219510,29718,,,,,,0,,0
,05/10/2020,1 wk ahead cum death,US,40,Limestone County,150.729553,9.3141,,,,0,,,20434,68,,,,,,34,1324,,2,0,,,,,,1286,,0,21758,70,,,,,,0,21792,50
,05/10/2020,1 wk ahead cum death,US,41,Shelby county,151.729553,10.3141,,,0,0,,,168593,1029,,,,,,,1846,1846,8,0,,,,,,1646,,0,170439,1037,,,,,170439,1037,,0
,05/10/2020,1 wk ahead cum death,US,42,coffee county,152.729553,11.3141,7733,7733,245,30,,,1924553,28284,,,,,29,,91918,91918,710,0,,,,,,,2016471,28994,2016471,28994,,,,,,0,,0
,05/10/2020,1 wk ahead cum death,US,43,Henry County,153.729553,12.3141,8199,8199,876,138,1261,229,1518662,11834,,,,,,300,152631,144818,3164,0,,,,,,115826,,0,1671293,14998,,,,,1663480,14822,,0
,05/10/2020,1 wk ahead cum death,US,44,Limestone County,154.729553,13.3141,,,164,0,,57,599916,7581,,,,,25,,17707,17129,382,0,,,,,,12896,,0,617623,7963,17794,,,,,0,617045,7934
,05/10/2020,1 wk ahead cum death,US,46,Shelby county,155.729553,14.3141,317,317,54,4,,,103176,1326,,,182188,,,,7335,6226,243,0,,,,,6217,5732,,0,110511,1569,,,,,109402,1521,188406,6653
,05/10/2020,1 wk ahead cum death,US,47,coffee county,156.729553,15.3141,,,46,0,,,481175,962,,,481745,,6,,9996,9996,135,0,,,,,9133,5672,,0,491171,1097,,,,,,0,491171,1097
,05/10/2020,1 wk ahead cum death,US,48,Henry County,157.729553,16.3141,17989,17989,754,74,1876,,1042046,3520,,,,1061,,,161975,142664,557,0,,,,,,71240,,0,1184710,3892,,,59685,,,0,1184710,3892
,05/10/2020,1 wk ahead cum death,US,49,Limestone County,158.729553,17.3141,5805,5805,546,65,,237,1025546,12903,,,1025546,723,102,,90145,85980,1265,0,,3300,,4591,,81563,,0,1111526,13970,,21856,,25538,,0,1111526,13970
,05/10/2020,1 wk ahead cum death,US,50,Shelby county,159.729553,18.3141,,,,0,,,1616,0,,,,,,,0,0,0,0,,,,,,,,0,1616,0,,,,,,0,1616,0
,05/10/2020,1 wk ahead cum death,US,51,coffee county,160.729553,19.3141,20171,20171,728,121,,156,1312499,11551,,,,,63,,223401,218596,863,0,,,,,,36534,,0,1531095,12401,299269,,,,1531095,12401,,0
,05/10/2020,1 wk ahead cum death,US,53,Henry County,161.729553,20.3141,,,3186,0,,754,14788823,63342,,,,,,,834800,834800,3575,0,,,,,,,,0,15623623,66917,,,,,,0,15623623,66917
,05/10/2020,1 wk ahead cum death,US,55,Limestone County,162.729553,21.3141,7771,7771,369,50,,,905115,8715,159485,,,,,,74922,69748,731,0,12048,,,,,6727,1477301,17969,1477301,17969,171533,,,,974863,9414,,0
,05/10/2020,1 wk ahead cum death,US,56,Shelby county,163.729553,22.3141,11845,11845,128,146,,,1719510,26829,,,,,,,59748,57332,384,0,,,,,,9522,,0,1779258,27213,,,,,,0,1776842,27203
,05/10/2020,1 wk ahead cum death,US,57,coffee county,164.729553,23.3141,,,100,0,,25,401051,4092,,,,,15,,15765,,68,0,,,,,,12431,416816,4160,416816,4160,,,,,224978,1358,,0
,05/10/2020,1 wk ahead cum death,US,68,Henry County,165.729553,24.3141,,,101,0,,21,279820,2197,,,,,,,21682,20604,132,0,,,,,,11146,,0,301502,2329,,,,,301502,2329,,0
,05/10/2020,1 wk ahead cum death,US,74,Limestone County,166.729553,25.3141,46005,46005,2141,228,,,4763745,26741,487730,475588,6850539,,,4134,726013,705509,3306,0,51923,,50676,,934530,,,0,5489758,30047,539844,,526404,,5496985,30058,7828266,50009
,05/10/2020,1 wk ahead cum death,US,57,Limestone County,167.729553,26.3141,29386,29386,1742,78,5453,,2755714,23669,,,2776700,,,,327407,327407,1265,0,26095,,,,306421,,,0,3083121,24934,307780,,,,,0,3083121,24934
,05/10/2020,1 wk ahead cum death,US,59,Limestone County,168.729553,27.3141,,,50,0,,15,51137,517,,,,,,,2934,2929,66,0,3,5,,,,2067,,0,54071,583,192,14,,,54066,582,54055,578
,05/10/2020,1 wk ahead cum death,US,59,Limestone County,169.729553,28.3141,894,894,109,5,,35,295153,0,,,,,18,,13232,13045,108,0,,,,,12998,10573,440089,3591,440089,3591,,,,,308090,0,,-441593
,05/10/2020,1 wk ahead cum death,US,5,Limestone County,170.729553,29.3141,,,449,0,,112,710892,5719,,57806,,,63,,92145,92145,1261,0,,,3550,4075,,74250,,0,803037,6980,,,61395,39309,804658,6974,,0
,05/10/2020,1 wk ahead cum death,US,4,Limestone County,171.729553,30.3141,1972,1972,191,40,470,41,283108,1999,,,,,,,45753,41220,671,0,,,,,,23475,,0,324328,2534,,,,,324328,2534,,0
epiforecasts-ensemble1,05/10/2020,1 wk ahead cum death,US,8,Limestone County,172.729553,31.3141,,,1755,0,,392,5795080,69432,,,,,163,,313439,310700,3059,0,,,,,,,,0,6108519,72491,,,,,,0,6105780,72491
,05/10/2020,1 wk ahead cum death,US,7,Limestone County,173.729553,32.3141,13537,13537,1110,107,2691,342,1321714,9024,,,,,107,,129677,,1450,0,,,,,132382,100528,,0,2323256,29878,,,,,1451391,10474,2323256,29878
,05/10/2020,1 wk ahead cum death,US,9,Limestone County,32.318231,-86.902298,3121,3121,393,0,849,103,485446,0,,,,267,34,,63952,,0,0,,,,,,2231,,0,549398,0,,,,,549398,0,,0
,05/10/2020,1 wk ahead cum death,US,11,Limestone County,63.588753,-154.493062,5814,5814,701,135,1562,174,1433783,18600,,,,,,,77455,66830,868,0,,,,,,13113,,0,1500613,19282,62645,28779,,,,0,1500613,19282
,05/10/2020,1 wk ahead cum death,US,12,Limestone County,34.048928,-111.093731,,,564,0,,,2267066,11776,,,,,79,,173149,170621,524,0,,,,,,157873,,0,2440215,12300,,,,,2437687,12300,,0
,05/10/2020,1 wk ahead cum death,US,14,Limestone County,35.20105,-91.831833,12830,12830,484,23,,85,2226548,13626,,,,,23,,136936,134277,444,0,,,,,175537,116364,,0,4541516,63385,,,122087,145573,2360825,14035,4541516,63385
,05/10/2020,1 wk ahead cum death,US,13,Limestone County,36.778261,-119.417932,15898,15898,403,55,,98,1566874,11634,,126269,,,,,129425,129425,761,0,,,12358,,155177,7676,,0,2802303,29023,,,138627,,1696299,12395,2802303,29023
,05/10/2020,1 wk ahead cum death,US,15,Limestone County,39.550051,-105.782067,459,459,7,0,,1,476976,6831,9987,,474748,,0,,5639,5048,35,0,528,,,,6967,4900,,0,482615,6866,10529,,,,,0,482024,6868
,05/10/2020,1 wk ahead cum death,US,16,Limestone County,41.603221,-73.087749,,,862,0,,220,3775347,40804,,,3775347,,85,,146493,132039,1401,0,,,,,182419,99521,,0,3921840,42205,302572,,,,,0,3957766,42115
,05/10/2020,1 wk ahead cum death,US,69,Limestone County,38.910832,-75.52767,8187,8187,457,98,2245,139,1418637,14147,,,,,,,107922,107922,1271,0,,,,,,97254,2224194,28312,2224194,28312,,,,,1526559,15418,,0
,05/10/2020,1 wk ahead cum death,US,18,Limestone County,38.905985,-77.033418,,,1344,0,,,1249983,10619,75135,71709,1819846,,,,137156,137156,1505,0,3984,3642,3618,,155881,,,0,1979390,20929,79251,18042,68157,12276,1387139,12124,1979390,20929
,05/10/2020,1 wk ahead cum death,US,22,Limestone County,27.664827,-81.515754,4,4,,0,,,15121,0,,,,,,,75,75,0,0,,,,,,29,,0,15196,0,,,,,15196,0,20709,0
,05/10/2020,1 wk ahead cum death,US,19,Limestone County,32.157435,-82.907123,6053,6053,606,0,,139,704655,0,,,,,66,,102819,93881,578,0,95,,,,,90577,,0,807474,578,40048,66989,,,,0,796968,0
,05/10/2020,1 wk ahead cum death,US,20,Limestone County,19.898682,-155.665857,851,851,263,31,,,364988,4875,,,,,,,16677,16677,614,0,,,,,,10656,,0,381665,5489,,,,,,0,381665,5489
,05/10/2020,1 wk ahead cum death,US,21,Limestone County,44.068202,-114.742041,,,1051,0,,296,3043558,31254,,,,,,,225397,219162,2428,0,,,,,,192644,,0,3268955,33682,,6114,,,,0,3262720,33473
,05/10/2020,1 wk ahead cum death,US,23,Limestone County,40.633125,-89.398528,1016,1016,214,21,238,40,228023,1207,9655,,,,,,25384,25384,527,0,485,,,,,21242,661206,6558,661206,6558,10140,,,,253407,1734,686464,6900
,05/10/2020,1 wk ahead cum death,US,24,Limestone County,40.551217,-85.602364,2468,2468,288,32,,,440734,3497,,,,,,,49396,49396,639,0,,,,,,35295,,0,490130,4136,,,,,490443,4137,687689,12674
,05/10/2020,1 wk ahead cum death,US,25,Limestone County,41.878003,-93.097702,747,747,14,2,238,,278750,2422,,,,,,,8878,8878,78,0,,,,,,7898,,0,482118,5604,32172,,31384,,287628,2500,482118,5604
,05/10/2020,1 wk ahead cum death,US,28,Limestone County,39.011902,-98.484246,23763,23763,652,124,,148,3631519,59559,,,,,52,,211148,211148,1298,0,,,,,,35195,,0,3842667,60857,,,,,,0,3842667,60857
,05/10/2020,1 wk ahead cum death,US,27,Limestone County,37.839333,-84.270018,3625,3625,109,16,,,933947,3960,,,,,,,31372,31372,425,0,,,,,,17766,,0,965319,4385,,,,,,0,965319,4385
,05/10/2020,1 wk ahead cum death,US,26,Limestone County,31.244823,-92.145024,,,498,0,,130,640371,3209,,,,,64,,83827,83827,480,0,,,,,,2261,,0,724198,3689,,,,,722508,3655,1101167,7189
,05/10/2020,1 wk ahead cum death,US,29,Limestone County,39.045755,-76.641271,89995,89995,754,0,,172,11177336,143975,,,,,67,,470104,470104,1836,0,,,,,,77351,11647440,145811,11647440,145811,,,,,,0,,0
,05/10/2020,1 wk ahead cum death,US,30,Limestone County,174.729553,33.3141,16200,16200,863,109,3395,229,3325468,29322,,,,,108,,164262,154746,1539,0,,,,,,140808,,0,3489730,30861,,,,,,0,3480214,30787
,05/10/2020,1 wk ahead cum death,US,32,Limestone County,175.729553,34.3141,7022,7022,697,93,,252,1209306,13035,,,1209306,,,8307,95564,95564,1212,0,4185,,,,107221,81289,,0,1304870,14247,80939,,,,,0,1318991,13845
,05/10/2020,1 wk ahead cum death,US,31,Limestone County,176.729553,35.3141,2727,2727,197,22,,39,688262,5328,,,688262,,14,,36116,34300,482,0,,,,,,5870,,0,724378,5810,,,,,722562,5785,,0
,05/10/2020,1 wk ahead cum death,US,33,Limestone County,177.729553,36.3141,,,687,0,,,1985103,17561,,,,,76,,167928,162063,1376,0,,,,,,136021,,0,2153031,18937,,,,,2147166,18852,3240114,35564
,05/10/2020,1 wk ahead cum death,US,40,Limestone County,178.729553,37.3141,,,315,0,,49,305972,0,,,303412,,27,,52294,26010,526,0,26284,,,,7002,22805,,0,358266,526,,,,,,0,310546,0
,05/10/2020,1 wk ahead cum death,US,41,Limestone County,179.729553,38.3141,2889,2889,117,16,,12,338269,6695,,,823284,,6,,26045,26045,269,0,,,,,36145,2408,859429,20947,859429,20947,,,,,364314,6964,,0
,05/10/2020,1 wk ahead cum death,US,34,Limestone County,180.729553,39.3141,9475,9475,716,83,,191,1275884,18993,66116,,1230378,,94,,154755,149219,1050,0,7498,11862,,,194725,76477,,0,1430639,20043,73614,63262,,,,0,1425103,19878
,05/10/2020,1 wk ahead cum death,US,36,Limestone County,181.729553,40.3141,1717,1717,284,20,,,184850,1976,,,,,,,26411,25961,505,0,,,,,,21496,,0,211291,2511,,,,,211291,2511,316262,6421
